date,cgp_ucb
1983-04-07,0.38951886
1983-04-08,0.53830767
1983-04-11,0.50983304
1983-04-12,0.21590912
1983-04-13,0.20737642
1983-04-14,0.12165931
1983-04-15,0.42138466
1983-04-18,0.57907873
1983-04-19,0.09707427
1983-04-20,0.27621853
1983-04-21,0.037076265
1983-04-22,0.06598824
1983-04-25,0.17564854
1983-04-26,0.24396205
1983-04-27,0.29001683
1983-04-28,0.19295624
1983-04-29,0.40806884
1983-05-03,0.22465238
1983-05-04,0.57733023
1983-05-05,0.18420011
1983-05-06,0.17590034
1983-05-09,0.16007605
1983-05-10,0.1605182
1983-05-11,0.25969893
1983-05-12,0.12867981
1983-05-13,0.013684362
1983-05-16,0.074269086
1983-05-17,0.0064462125
1983-05-18,0.030994684
1983-05-19,0.12926352
1983-05-20,0.08387089
1983-05-23,0.10048294
1983-05-24,0.047814548
1983-05-25,0.2125071
1983-05-26,0.041304857
1983-05-27,0.2059991
1983-05-30,0.06939906
1983-05-31,0.063160926
1983-06-01,0.11446953
1983-06-02,0.03406942
1983-06-03,0.023034483
1983-06-06,0.015031725
1983-06-07,0.027443916
1983-06-08,0.041083187
1983-06-09,0.059402943
1983-06-10,0.023392648
1983-06-13,0.02783686
1983-06-14,0.105531365
1983-06-15,0.2341328
1983-06-16,0.058306992
1983-06-17,0.16212371
1983-06-20,0.13421601
1983-06-21,0.06921473
1983-06-22,0.08435884
1983-06-23,0.122617185
1983-06-24,0.017030954
1983-06-27,0.062229693
1983-06-29,0.14570487
1983-06-30,0.02919811
1983-07-01,0.2272931
1983-07-04,0.17989552
1983-07-05,0.030834615
1983-07-06,0.26021397
1983-07-07,0.08672953
1983-07-08,0.12316269
1983-07-11,0.057068586
1983-07-12,0.13268602
1983-07-13,0.051712126
1983-07-14,0.23934829
1983-07-15,0.11241409
1983-07-18,0.12322098
1983-07-19,0.025994152
1983-07-20,0.0119488835
1983-07-21,0.0053220093
1983-07-22,0.011587411
1983-07-25,0.0045764744
1983-07-26,0.04805574
1983-07-27,0.059604973
1983-07-28,0.03285122
1983-07-29,0.014325589
1983-08-01,0.05494824
1983-08-03,0.035547704
1983-08-04,0.0043429434
1983-08-05,0.016857952
1983-08-08,0.027069598
1983-08-09,0.1295087
1983-08-10,0.06055191
1983-08-11,0.0060555637
1983-08-12,0.012216091
1983-08-15,0.08900857
1983-08-16,0.026724637
1983-08-17,0.097258866
1983-08-18,0.107189685
1983-08-19,0.020497322
1983-08-22,0.050878108
1983-08-23,0.04123333
1983-08-24,0.07120159
1983-08-25,0.035954
1983-08-26,0.019963622
1983-08-29,0.015818775
1983-08-30,0.02237612
1983-08-31,0.029318452
1983-09-01,0.014940023
1983-09-02,0.00719738
1983-09-05,0.1234431
1983-09-06,0.23702338
1983-09-07,0.3391819
1983-09-08,0.68995297
1983-09-09,0.2082927
1983-09-12,0.06265655
1983-09-13,0.058706373
1983-09-14,0.47543758
1983-09-15,0.13195974
1983-09-16,0.48707354
1983-09-19,0.19727719
1983-09-20,0.06090191
1983-09-21,0.08049542
1983-09-22,0.44952852
1983-09-23,0.40565187
1983-09-26,0.83374923
1983-09-27,0.50212544
1983-09-28,0.33173907
1983-09-29,0.76551145
1983-09-30,0.17788368
1983-10-03,0.26938218
1983-10-05,0.9747573
1983-10-06,0.020792335
1983-10-07,0.07897726
1983-10-10,0.052628964
1983-10-11,0.034933835
1983-10-12,0.053686082
1983-10-13,0.8189161
1983-10-14,0.051998794
1983-10-17,0.014795214
1983-10-18,0.061501056
1983-10-19,0.019024283
1983-10-20,0.07289156
1983-10-21,0.13108
1983-10-24,0.092986405
1983-10-25,0.040471166
1983-10-26,0.072071314
1983-10-27,0.0030258
1983-10-28,0.08592099
1983-10-31,0.013013065
1983-11-01,0.041787088
1983-11-02,0.018787473
1983-11-03,0.08578259
1983-11-04,0.05748239
1983-11-07,0.2901252
1983-11-08,0.06486398
1983-11-09,0.81173253
1983-11-10,0.58892024
1983-11-11,0.40260476
1983-11-14,0.35064033
1983-11-15,0.12708157
1983-11-16,0.5926525
1983-11-17,0.1434198
1983-11-18,0.34724036
1983-11-21,0.050478727
1983-11-22,0.23422197
1983-11-23,0.6213264
1983-11-24,0.1665164
1983-11-25,0.34884477
1983-11-28,0.20202297
1983-11-29,0.11040577
1983-11-30,0.3945976
1983-12-01,0.18544424
1983-12-02,0.13194034
1983-12-05,0.21978214
1983-12-06,0.3649689
1983-12-07,0.7166079
1983-12-08,0.20305008
1983-12-09,0.31106943
1983-12-12,0.7731571
1983-12-13,0.9420277
1983-12-14,0.73049057
1983-12-15,0.51554173
1983-12-16,0.6652435
1983-12-19,0.28311607
1983-12-20,0.24180737
1983-12-21,0.24768442
1983-12-22,0.16433865
1983-12-26,0.6411241
1983-12-27,0.652712
1983-12-28,0.4362148
1983-12-29,0.5046057
1983-12-30,0.76980186
1984-01-02,0.6336258
1984-01-03,0.41741905
1984-01-04,0.41593844
1984-01-05,0.28955007
1984-01-06,0.90688187
1984-01-09,0.24620277
1984-01-10,0.47644678
1984-01-11,0.4065048
1984-01-12,0.4959784
1984-01-13,0.19357741
1984-01-16,0.35881555
1984-01-17,0.06192702
1984-01-18,0.072687924
1984-01-19,0.29772198
1984-01-20,0.12644002
1984-01-23,0.15321946
1984-01-25,0.11425373
1984-01-26,0.16437823
1984-01-27,0.2619881
1984-01-30,0.021479368
1984-02-01,0.021134317
1984-02-02,0.46761322
1984-02-03,0.18441597
1984-02-06,0.034610152
1984-02-07,0.105350494
1984-02-08,0.19350359
1984-02-09,0.15073434
1984-02-10,0.10465616
1984-02-13,0.032167137
1984-02-14,0.19198668
1984-02-15,0.20146927
1984-02-16,0.70227844
1984-02-17,0.093312204
1984-02-20,0.53489107
1984-02-21,0.6668312
1984-02-22,0.4670148
1984-02-23,0.3126874
1984-02-24,0.34072742
1984-02-27,0.26070035
1984-02-28,0.6276345
1984-02-29,0.10753828
1984-03-01,0.17237666
1984-03-02,0.43728966
1984-03-05,0.063170254
1984-03-06,0.12618199
1984-03-07,0.09831777
1984-03-08,0.07171282
1984-03-09,0.22396481
1984-03-12,0.019768268
1984-03-13,0.011602461
1984-03-14,0.052013993
1984-03-15,0.04497969
1984-03-16,0.14874732
1984-03-19,0.18626165
1984-03-21,0.042422414
1984-03-22,0.026373595
1984-03-23,0.013697803
1984-03-26,0.056251526
1984-03-27,0.2923755
1984-03-28,0.12849033
1984-03-29,0.05998248
1984-03-30,0.053953886
1984-04-02,0.004541844
1984-04-03,0.03282419
1984-04-04,0.053835005
1984-04-05,0.0333049
1984-04-06,0.08020684
1984-04-09,0.015478492
1984-04-10,0.006527543
1984-04-11,0.009065777
1984-04-12,0.06879863
1984-04-13,0.0044169426
1984-04-16,0.08033505
1984-04-17,0.019494891
1984-04-18,0.0021831691
1984-04-19,0.018618345
1984-04-20,0.12250906
1984-04-23,0.017523438
1984-04-24,0.07552117
1984-04-25,0.02136466
1984-04-26,0.060088396
1984-04-27,0.031484395
1984-04-30,0.003384769
1984-05-01,0.037556857
1984-05-02,0.03304735
1984-05-03,0.010922372
1984-05-04,0.046042264
1984-05-07,0.092913
1984-05-08,0.011317074
1984-05-09,0.013292491
1984-05-10,0.04173091
1984-05-11,0.045751065
1984-05-14,0.0033960342
1984-05-15,0.009591579
1984-05-16,0.0031705797
1984-05-17,0.0034452677
1984-05-18,0.0042731166
1984-05-22,0.012010068
1984-05-23,0.012338787
1984-05-24,0.012890577
1984-05-25,0.2087586
1984-05-28,0.43473947
1984-05-29,0.10140023
1984-05-30,0.1850906
1984-05-31,0.14284295
1984-06-01,0.07208079
1984-06-04,0.08960524
1984-06-05,0.25124258
1984-06-06,0.025900602
1984-06-07,0.021601558
1984-06-08,0.057302535
1984-06-11,0.02176401
1984-06-12,0.035965353
1984-06-13,0.008473277
1984-06-14,0.014565676
1984-06-15,0.010813594
1984-06-18,0.16875476
1984-06-19,0.018447876
1984-06-20,0.044878006
1984-06-21,0.055866033
1984-06-22,0.054778993
1984-06-25,0.14222616
1984-06-27,0.036842406
1984-06-28,0.031915963
1984-06-29,0.054507256
1984-07-02,0.021704555
1984-07-03,0.014363319
1984-07-04,0.023736686
1984-07-05,0.02142787
1984-07-06,0.036571443
1984-07-09,0.003870219
1984-07-10,0.07377595
1984-07-11,0.04946184
1984-07-12,0.002442956
1984-07-13,0.031193286
1984-07-16,0.103912145
1984-07-17,0.16168731
1984-07-18,0.032500297
1984-07-19,0.028227687
1984-07-20,0.02929461
1984-07-23,0.014141738
1984-07-24,0.007756114
1984-07-25,0.030274242
1984-07-26,0.005123943
1984-07-27,0.008636296
1984-07-30,0.013794869
1984-07-31,0.0028438866
1984-08-01,0.027872026
1984-08-03,0.008772463
1984-08-06,0.023662776
1984-08-07,0.049604595
1984-08-08,0.014302462
1984-08-09,0.0080266
1984-08-10,0.013869584
1984-08-13,0.0072197914
1984-08-14,0.003753364
1984-08-15,0.07960379
1984-08-16,0.047682583
1984-08-17,0.06372374
1984-08-20,0.03319353
1984-08-21,0.062089413
1984-08-22,0.050371766
1984-08-23,0.042627424
1984-08-24,0.011087716
1984-08-27,0.010120243
1984-08-28,0.003423512
1984-08-29,0.0023935437
1984-08-30,0.0041608214
1984-08-31,0.05206111
1984-09-03,0.022150964
1984-09-04,0.012014598
1984-09-05,0.044025034
1984-09-06,0.030021459
1984-09-07,0.052938193
1984-09-10,0.02010876
1984-09-11,0.17473617
1984-09-12,0.07641396
1984-09-13,0.048012137
1984-09-14,0.013245642
1984-09-17,0.009986371
1984-09-18,0.09395692
1984-09-19,0.11154014
1984-09-20,0.0552727
1984-09-21,0.061742812
1984-09-24,0.03689578
1984-09-25,0.023792505
1984-09-26,0.07459566
1984-09-27,0.070219725
1984-09-28,0.088283956
1984-10-01,0.010571957
1984-10-03,0.12543267
1984-10-04,0.036908686
1984-10-05,0.0070129037
1984-10-08,0.008816332
1984-10-09,0.0630725
1984-10-10,0.1611898
1984-10-11,0.11786297
1984-10-12,0.11878705
1984-10-15,0.06995511
1984-10-16,0.14949372
1984-10-17,0.09068555
1984-10-18,0.066886276
1984-10-19,0.09058902
1984-10-22,0.04139924
1984-10-23,0.123303205
1984-10-24,0.03347701
1984-10-25,0.13494596
1984-10-26,0.06445244
1984-10-29,0.09805444
1984-10-30,0.16628596
1984-10-31,0.022699535
1984-11-01,0.12427643
1984-11-02,0.0934532
1984-11-05,0.033966154
1984-11-06,0.08594152
1984-11-07,0.14508319
1984-11-08,0.049953043
1984-11-09,0.046360254
1984-11-12,0.1574775
1984-11-13,0.13380271
1984-11-14,0.10572451
1984-11-15,0.0690507
1984-11-16,0.060658604
1984-11-19,0.09665164
1984-11-20,0.041665256
1984-11-21,0.1344487
1984-11-22,0.041904688
1984-11-23,0.03898546
1984-11-26,0.0094212
1984-11-27,0.0066030025
1984-11-28,0.05934763
1984-11-29,0.08295956
1984-11-30,0.13955596
1984-12-03,0.019360691
1984-12-04,0.09579584
1984-12-05,0.026147127
1984-12-06,0.11186275
1984-12-07,0.3122124
1984-12-10,0.057973057
1984-12-11,0.069808066
1984-12-12,0.06463125
1984-12-13,0.042454034
1984-12-14,0.0216403
1984-12-17,0.019451708
1984-12-18,0.0039595664
1984-12-19,0.045674354
1984-12-20,0.009989381
1984-12-24,0.0031873584
1984-12-25,0.017163128
1984-12-26,0.022847742
1984-12-27,0.07764536
1984-12-28,0.016657174
1984-12-31,0.020845622
1985-01-01,0.023198992
1985-01-02,0.003879279
1985-01-03,0.095540375
1985-01-04,0.034373134
1985-01-07,0.017015427
1985-01-08,0.005830258
1985-01-09,0.00760749
1985-01-10,0.01742673
1985-01-11,0.012415081
1985-01-14,0.034318417
1985-01-15,0.007966369
1985-01-16,0.014913857
1985-01-17,0.0059434175
1985-01-18,0.033231735
1985-01-21,0.009534061
1985-01-22,0.114916384
1985-01-24,0.033058465
1985-01-25,0.10455415
1985-01-28,0.025700152
1985-01-29,0.03151825
1985-01-31,0.03125763
1985-02-01,0.0075538754
1985-02-04,0.08674654
1985-02-05,0.09119344
1985-02-06,0.10665643
1985-02-07,0.012645364
1985-02-08,0.057021856
1985-02-11,0.034535557
1985-02-12,0.057959378
1985-02-13,0.14728346
1985-02-14,0.006547928
1985-02-15,0.19002858
1985-02-18,0.211876
1985-02-19,0.03355384
1985-02-20,0.13444194
1985-02-21,0.013465464
1985-02-22,0.039728194
1985-02-25,0.07835668
1985-02-26,0.15635553
1985-02-27,0.20826638
1985-02-28,0.291358
1985-03-01,0.16861355
1985-03-04,0.02553153
1985-03-05,0.059804767
1985-03-06,0.1498707
1985-03-07,0.49307844
1985-03-08,0.19218156
1985-03-11,0.5263768
1985-03-12,0.3439442
1985-03-13,0.23053747
1985-03-14,0.54715616
1985-03-15,0.6155864
1985-03-18,0.46388912
1985-03-20,0.41402763
1985-03-21,0.3326279
1985-03-22,0.33803338
1985-03-25,0.17691198
1985-03-26,0.021509886
1985-03-27,0.005125463
1985-03-28,0.01769349
1985-03-29,0.062418163
1985-04-01,0.0741733
1985-04-02,0.030614495
1985-04-03,0.04838577
1985-04-04,0.039761543
1985-04-05,0.030608952
1985-04-08,0.024519444
1985-04-09,0.023616195
1985-04-10,0.023782134
1985-04-11,0.0115915835
1985-04-12,0.018248469
1985-04-15,0.0024228096
1985-04-16,0.0066874325
1985-04-17,0.009825408
1985-04-18,0.015716642
1985-04-19,0.009451449
1985-04-22,0.054391503
1985-04-23,0.19386116
1985-04-24,0.18784288
1985-04-25,0.2836147
1985-04-26,0.24776086
1985-04-29,0.24026382
1985-04-30,0.27350622
1985-05-01,0.6019403
1985-05-02,0.35425186
1985-05-03,0.3385055
1985-05-07,0.21374899
1985-05-08,0.29106545
1985-05-09,0.1287665
1985-05-10,0.25616106
1985-05-13,0.06260997
1985-05-14,0.08991644
1985-05-15,0.039683163
1985-05-16,0.039825886
1985-05-17,0.011310279
1985-05-20,0.20767403
1985-05-21,0.020605564
1985-05-22,0.059783787
1985-05-23,0.011322141
1985-05-24,0.015131891
1985-05-27,0.01096195
1985-05-28,0.0071822107
1985-05-29,0.07001677
1985-05-30,0.036806077
1985-05-31,0.07658458
1985-06-03,0.028889239
1985-06-04,0.0049488842
1985-06-05,0.033065945
